Collection Date Time,EQP ID,WAFER ID,LOT ID,Cassette,SLOT,STATUS,DATA TYPE,RECIPE,RCP CNT,MEAS SET,MATERIAL,SITE,Site #,X,Y,Value1
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,1,0,0,1000.374
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,2,-33989.3410205841,-33989.3410205841,1002.061
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,3,-33989.3410205841,33989.3410205841,1001.671
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,4,33989.3410205841,33989.3410205841,1000.819
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,5,33989.3410205841,-33989.3410205841,1001.43
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,6,0,-95990.9995794296,1007.3
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,7,-95990.9995794296,0,1010.244
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,8,0,95990.9995794296,1006.214
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,9,95990.9995794296,0,1007.113
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,10,-101866.586744785,-101866.586744785,1014.768
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,11,-101866.586744785,101866.586744785,1020.709
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,12,101866.586744785,101866.586744785,1016.76
2018/08/24 10:22:58,MT-TFR-01,AE00036.00.01,AE00036.00,EAP00172,1,,,MMTFR_OX_13PTHK_V01,,,,0,13,101866.586744785,-101866.586744785,1015.203
