#"DataSource","FormatVersion","Lot","SourceLot","Fab","Technology","Product","LotType","Owner","MeasRoute","MeasRouteVer","MeasStep","MeasStepVer","MeasItem","MeasTime","MeasOperator","MeasEquipment","MeasRecipe","ProcRoute","ProcRouteVer","ProcStep","ProcStepVer","ProcTime","ProcOperator","ProcEquipment","ProcRecipe","ProcReticle","LimitsInside","CollectedType","MeasureDataCount","WaferSiteArray","MeasureDataArray","Target","ValidLow","ValidHigh","SpecLow","SpecHigh","CtrlLow","CtrlHigh","Unit","ProcStepDesc","BatchID","DuplicateFlag","TextVal","SiteCoordArray","WaferPos","String_Option1","String_Option2","String_Option3","String_Option4","String_Option5"
"INL_RAW","1.1","DC00038.01","DC00038.00","FAB2","NPW","PNNPWCMPOXTS5KRR.00","Dummy","0180","PNNPWCMPOXTS5KRR",".00","0.0020","","GOF","2018/09/05_16:02:14","TCS","MC-CFR-01","M.MMSINGLE_OX_49PTTHK_V01.00","PNNPWCMPOXTS5KRR",".00","0.0020","","2018/09/05_16:02:14","","MC-CFR-01","M.MMSINGLE_OX_49PTTHK_V01.00","","Y","S","98","01010102010301040105010601070108010901100111011201130114011501160117011801190120012101220123012401250126012701280129013001310132013301340135013601370138013901400141014201430144014501460147014801490201020202030204020502060207020802090210021102120213021402150216021702180219022002210222022302240225022602270228022902300231023202330234023502360237023802390240024102420243024402450246024702480249","0.9931799;0.9931396;0.9931011;0.9931714;0.9931834;0.9931408;0.9931886;0.9931815;0.993192;0.9931579;0.9931632;0.9931906;0.9931701;0.9931828;0.9931844;0.993212;0.9931659;0.993167;0.9931551;0.9931747;0.9931502;0.9931155;0.9931636;0.9931797;0.993163;0.9930993;0.9930099;0.9931596;0.9931851;0.993174;0.9931338;0.9931367;0.9931737;0.9931326;0.9931221;0.9931312;0.9931455;0.9931312;0.9931246;0.993143;0.9931338;0.99317;0.9931328;0.9930859;0.9931005;0.9931174;0.9931214;0.9931491;0.9931678;0.9931573;0.993154;0.9931741;0.9931672;0.993162;0.9932063;0.9931717;0.9931399;0.9932069;0.9931471;0.9931715;0.993173;0.9931775;0.9931749;0.9931743;0.9931644;0.9931962;0.9932067;0.9932088;0.9931793;0.9931448;0.9931342;0.9931529;0.9931152;0.9931594;0.9931349;0.9931462;0.9931433;0.9931707;0.9931612;0.9931343;0.9931644;0.9931471;0.9931414;0.9931462;0.9931287;0.9931346;0.9931549;0.9931367;0.9930629;0.9931028;0.9931168;0.9931415;0.9931573;0.9931321;0.9931476;0.993156;0.9931144;0.9930725","1","0","0","0","0","0","0","","TEOS PRE THK ","","N","","","","","","","",""
"INL_RAW","1.1","DC00038.01","DC00038.00","FAB2","NPW","PNNPWCMPOXTS5KRR.00","Dummy","0180","PNNPWCMPOXTS5KRR",".00","0.0020","","THK","2018/09/05_16:02:14","TCS","MC-CFR-01","M.MMSINGLE_OX_49PTTHK_V01.00","PNNPWCMPOXTS5KRR",".00","0.0020","","2018/09/05_16:02:14","","MC-CFR-01","M.MMSINGLE_OX_49PTTHK_V01.00","","Y","S","98","01010102010301040105010601070108010901100111011201130114011501160117011801190120012101220123012401250126012701280129013001310132013301340135013601370138013901400141014201430144014501460147014801490201020202030204020502060207020802090210021102120213021402150216021702180219022002210222022302240225022602270228022902300231023202330234023502360237023802390240024102420243024402450246024702480249","12.41534;12.58404;12.40845;12.52746;12.67266;12.62774;12.7081;12.55408;12.5562;12.46883;12.45447;12.3407;12.38028;12.44885;12.52182;12.52684;12.64056;12.78635;12.80259;12.70512;12.73263;12.88798;12.79137;12.76563;12.56609;13.02024;13.58117;12.80714;12.78344;12.79288;13.03156;12.84763;12.99507;13.76819;13.53301;13.30796;13.26836;13.75777;14.04991;14.18619;14.29289;14.38065;13.84196;13.82754;13.86322;13.23757;12.90941;12.75376;12.80002;12.43122;12.48921;12.52867;12.53066;12.60089;12.55197;12.50409;12.45942;12.44276;12.60144;12.74964;12.76498;12.67462;12.64587;12.70551;12.74415;12.75492;12.73728;12.67721;12.60924;12.51322;12.55195;12.52179;12.52206;12.53708;12.93572;12.68791;12.89034;13.18373;13.76018;13.7042;13.65874;13.61378;14.00324;14.09932;14.05914;13.77373;12.97705;12.84612;13.76525;13.71768;13.8368;12.95632;12.92049;13.02563;12.95001;12.97094;12.85911;13.60812","0","0","0","0","0","0","0","","TEOS PRE THK ","","N","","","","","","","",""
"INL_RAW","1.1","DC00038.01","DC00038.00","FAB2","NPW","PNNPWCMPOXTS5KRR.00","Dummy","0180","PNNPWCMPOXTS5KRR",".00","0.0020","","THK AVG","2018/09/05_16:02:14","TCS","MC-CFR-01","M.MMSINGLE_OX_49PTTHK_V01.00","PNNPWCMPOXTS5KRR",".00","0.0020","","2018/09/05_16:02:14","","MC-CFR-01","M.MMSINGLE_OX_49PTTHK_V01.00","","Y","W","2","01000200","12.990035102;12.972518367","5000","0","0","0","0","0","0","","TEOS PRE THK ","","N","","","","","","","",""
"INL_RAW","1.1","DC00038.01","DC00038.00","FAB2","NPW","PNNPWCMPOXTS5KRR.00","Dummy","0180","PNNPWCMPOXTS5KRR",".00","0.0020","","THK RANGE","2018/09/05_16:02:14","TCS","MC-CFR-01","M.MMSINGLE_OX_49PTTHK_V01.00","PNNPWCMPOXTS5KRR",".00","0.0020","","2018/09/05_16:02:14","","MC-CFR-01","M.MMSINGLE_OX_49PTTHK_V01.00","","Y","W","2","01000200","2.0399500000;1.6681000000","1000","0","0","0","0","0","0","","TEOS PRE THK ","","N","","","","","","","",""
"INL_RAW","1.1","AE00058.01","AE00058.00","FAB2","NPW","FNNPWPMOLYMKLAAA.00","Equipment Monitor","0114","FNNPWPMOLYMKLAAA",".00","0.0020","","M3X","2018/09/06_09:22:45","TCS","PM-OLY-01","P.AAMATCH.00","FNNPWPMOLYMKLAAA",".00","0.0020","","2018/09/06_09:22:45","","PM-OLY-01","P.AAMATCH.00","","Y","W","1","0100","10.009974163","0","0","0","0","0","0","0","","OVL MATCHING FOR OVL CALIBRATION","","N","","","","","","","",""
"INL_RAW","1.1","AE00058.01","AE00058.00","FAB2","NPW","FNNPWPMOLYMKLAAA.00","Equipment Monitor","0114","FNNPWPMOLYMKLAAA",".00","0.0020","","M3Y","2018/09/06_09:22:45","TCS","PM-OLY-01","P.AAMATCH.00","FNNPWPMOLYMKLAAA",".00","0.0020","","2018/09/06_09:22:45","","PM-OLY-01","P.AAMATCH.00","","Y","W","1","0100","9.8706893819","0","0","0","0","0","0","0","","OVL MATCHING FOR OVL CALIBRATION","","N","","","","","","","",""
"INL_RAW","1.1","AE00036.00","AE00036.00","FAB2","NPW","FNNPWMMTFRT150TK.00","Equipment Monitor","0170","FNNPWMMTFRT150TK",".00","0.0010","","AVG","2018/09/06_09:30:23","TCS","MC-CFR-01","M.MMTFR_OX_13PTHK_V01.00","FNNPWMMTFRT150TK",".00","0.0010","","2018/09/06_09:30:23","","MC-CFR-01","M.MMTFR_OX_13PTHK_V01.00","","Y","W","1","0100","1010.2093076","0","0","0","0","0","0","0","","THICKNESS MEAS.","","N","","","","","","","",""
"INL_RAW","1.1","AE00036.00","AE00036.00","FAB2","NPW","FNNPWMMTFRT150TK.00","Equipment Monitor","0170","FNNPWMMTFRT150TK",".00","0.0010","","THK","2018/09/06_09:30:23","TCS","MC-CFR-01","M.MMTFR_OX_13PTHK_V01.00","FNNPWMMTFRT150TK",".00","0.0010","","2018/09/06_09:30:23","","MC-CFR-01","M.MMTFR_OX_13PTHK_V01.00","","Y","S","13","0101010201030104010501060107010801090110011101120113","1002.4390000;1004.2530000;1003.8990000;1003.0290000;1003.5210000;1009.4740000;1012.3480000;1008.2730000;1009.3600000;1017.0240000;1022.9110000;1018.9230000;1017.2670000","150","0","0","0","0","0","0","","THICKNESS MEAS.","","N","","0,0;-33.98933984375,-33.98933984375;-33.98933984375,33.98933984375;33.98933984375,33.98933984375;33.98933984375,-33.98933984375;0,-95.991;-95.991,0;0,95.991;95.991,0;-101.86659375,-101.86659375;-101.86659375,101.86659375;101.86659375,101.86659375;101.86659375,-101.86659375","","","","","",""
"INL_RAW","1.1","AE00037.00","AE00037.00","FAB2","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0252","FNNPWTMSORBAREPD",".00","0.0020","","Particle","2018/09/06_09:34:52","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","0.0020","","2018/09/06_09:34:52","","MT-TPD-01","M.MMBARE_012UM_V01.00","","Y","W","1","0100","13","100","0","0","0","0","0","0","","Particle Pre-MEAS","","N","","","","","","","",""
"INL_RAW","1.1","AE00008.04","AE00008.00","FAB2","NPW","FNNPWMMTPDSIZECK.00","Equipment Monitor","0131","FNNPWMMTPDSIZECK",".00","0.0010","","SIZE1","2018/09/06_09:40:23","TCS","MT-TPD-01","M.MMTPD_SIZE_V01.00","FNNPWMMTPDSIZECK",".00","0.0010","","2018/09/06_09:40:23","","MT-TPD-01","M.MMTPD_SIZE_V01.00","","Y","W","1","0100","0.127324786","0.125","0","0","0.119","0.131","0.121","0.129","","Size Test","","N","","","","","","","",""
