Collection Date Time,EQP ID,WAFER ID,LOT ID,Cassette,SLOT,STATUS,DATA TYPE,RECIPE,RCP CNT,MEAS SET,MATERIAL,SITE,Site #,X,Y,Value1
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,1,-96767.9986953735,96796.8034744263,11.33779
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,2,0,91152.0023345947,11.01938
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,3,96767.9986953735,96767.9986953735,11.24274
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,4,32256.000995636,32256.000995636,11.03977
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,5,-32256.000995636,32256.000995636,11.06916
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,6,-91152.0023345947,0,10.97656
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,7,0,0,10.98543
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,8,91152.0023345947,0,10.99713
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,9,32256.000995636,-32256.000995636,10.90367
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,10,-32256.000995636,-32256.000995636,11.02865
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,11,-96767.9986953735,-96767.9986953735,11.60043
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,12,0,-91152.0023345947,10.94333
2018/08/24 14:30:36,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,13,96767.9986953735,-96767.9986953735,11.33372
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,1,-96767.9986953735,96796.8034744263,11.56727
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,2,0,91152.0023345947,11.15354
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,3,96767.9986953735,96767.9986953735,11.47994
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,4,32256.000995636,32256.000995636,11.30574
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,5,-32256.000995636,32256.000995636,11.41658
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,6,-91152.0023345947,0,11.65866
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,7,0,0,11.67954
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,8,91152.0023345947,0,11.14219
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,9,32256.000995636,-32256.000995636,11.31331
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,10,-32256.000995636,-32256.000995636,12.08931
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,11,-96767.9986953735,-96767.9986953735,12.74139
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,12,0,-91152.0023345947,11.50086
2018/08/24 14:31:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,13,96767.9986953735,-96767.9986953735,11.52827
