Collection Date Time,EQP ID,WAFER ID,LOT ID,Cassette,SLOT,STATUS,DATA TYPE,RECIPE,RCP CNT,MEAS SET,MATERIAL,SITE,Site #,X,Y,Value1
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,1,0,0,12.47159
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,2,-0.147,48999.951,12.56385
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,3,-34648.341,34648.047,12.50378
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,4,-48999.951,-0.147,12.57827
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,5,-34648.047,-34648.341,12.57519
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,6,0.147,-48999.951,12.53282
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,7,34648.341,-34648.047,12.64155
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,8,48999.951,0.147,12.61043
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,9,34648.047,34648.341,12.51056
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,10,-0.294,98000.049,12.50296
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,11,-37503.375,90540.093,12.4853
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,12,-69296.682,69296.241,12.47507
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,13,-90540.387,37502.64,12.43326
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,14,-98000.049,-0.441,12.56328
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,15,-90540.093,-37503.375,12.60943
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,16,-69296.241,-69296.682,12.71003
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,17,-37502.64,-90540.387,12.68324
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,18,0.441,-98000.049,12.66534
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,19,37503.375,-90540.093,12.72805
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,20,69296.829,-69296.241,12.73483
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,21,90540.387,-37502.64,12.76662
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,22,98000.049,0.441,12.64017
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,23,90540.093,37503.375,12.60949
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,24,69296.094,69296.829,12.60122
2018/08/29 09:49:02,MC-CFR-01,DC00038.00.01,DC00038.01,EAP00253,1,,,MMSINGLE_OX_49PTTHK_V01,,,,0,25,37502.64,90540.387,12.50926
