Collection Date Time,EQP ID,WAFER ID,LOT ID,Cassette,SLOT,STATUS,DATA TYPE,RECIPE,RCP CNT,MEAS SET,MATERIAL,SITE,Site #,X,Y,Value1
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,1,-96767.9986953735,96796.8034744263,11.35649
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,2,0,91152.0023345947,10.99181
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,3,96767.9986953735,96767.9986953735,11.2613
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,4,32256.000995636,32256.000995636,11.0245
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,5,-32256.000995636,32256.000995636,11.02735
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,6,-91152.0023345947,0,11.03598
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,7,0,0,11.04529
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,8,91152.0023345947,0,10.88316
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,9,32256.000995636,-32256.000995636,10.80109
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,10,-32256.000995636,-32256.000995636,10.97252
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,11,-96767.9986953735,-96767.9986953735,11.56856
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,12,0,-91152.0023345947,10.98901
2018/08/23 15:23:28,MT-TFR-01,DC00041.00.01,DC00041.01,EAP00267,1,,,MMSINGLE_SIN_49PTRI_V01,,,,0,13,96767.9986953735,-96767.9986953735,11.31365
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,1,-96767.9986953735,96796.8034744263,11.60059
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,2,0,91152.0023345947,11.1011
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,3,96767.9986953735,96767.9986953735,11.44219
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,4,32256.000995636,32256.000995636,11.19411
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,5,-32256.000995636,32256.000995636,11.40027
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,6,-91152.0023345947,0,11.71329
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,7,0,0,11.74696
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,8,91152.0023345947,0,11.03294
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,9,32256.000995636,-32256.000995636,11.29428
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,10,-32256.000995636,-32256.000995636,12.23848
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,11,-96767.9986953735,-96767.9986953735,12.75258
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,12,0,-91152.0023345947,11.43314
2018/08/23 15:24:51,MT-TFR-01,DC00041.00.02,DC00041.01,EAP00267,2,,,MMSINGLE_SIN_49PTRI_V01,,,,0,13,96767.9986953735,-96767.9986953735,11.46351
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,1,-96767.9986953735,96796.8034744263,11.09869
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,2,0,91152.0023345947,10.59517
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,3,96767.9986953735,96767.9986953735,10.97742
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,4,32256.000995636,32256.000995636,10.73394
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,5,-32256.000995636,32256.000995636,10.80888
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,6,-91152.0023345947,0,10.93805
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,7,0,0,11.02287
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,8,91152.0023345947,0,10.66364
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,9,32256.000995636,-32256.000995636,10.71941
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,10,-32256.000995636,-32256.000995636,11.51954
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,11,-96767.9986953735,-96767.9986953735,12.63421
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,12,0,-91152.0023345947,10.86768
2018/08/23 15:26:28,MT-TFR-01,DC00041.00.03,DC00041.01,EAP00267,3,,,MMSINGLE_SIN_49PTRI_V01,,,,0,13,96767.9986953735,-96767.9986953735,11.07409
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,1,-96767.9986953735,96796.8034744263,11.2236
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,2,0,91152.0023345947,10.54856
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,3,96767.9986953735,96767.9986953735,11.00674
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,4,32256.000995636,32256.000995636,10.73757
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,5,-32256.000995636,32256.000995636,10.92524
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,6,-91152.0023345947,0,11.04016
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,7,0,0,11.01024
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,8,91152.0023345947,0,10.71936
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,9,32256.000995636,-32256.000995636,10.74057
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,10,-32256.000995636,-32256.000995636,11.53592
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,11,-96767.9986953735,-96767.9986953735,12.64454
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,12,0,-91152.0023345947,10.85348
2018/08/23 15:28:04,MT-TFR-01,DC00041.00.04,DC00041.01,EAP00267,4,,,MMSINGLE_SIN_49PTRI_V01,,,,0,13,96767.9986953735,-96767.9986953735,11.02638
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,1,-96767.9986953735,96796.8034744263,11.26037
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,2,0,91152.0023345947,10.77372
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,3,96767.9986953735,96767.9986953735,11.13012
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,4,32256.000995636,32256.000995636,10.82867
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,5,-32256.000995636,32256.000995636,11.02355
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,6,-91152.0023345947,0,11.22551
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,7,0,0,11.24305
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,8,91152.0023345947,0,10.76126
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,9,32256.000995636,-32256.000995636,10.92681
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,10,-32256.000995636,-32256.000995636,11.76006
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,11,-96767.9986953735,-96767.9986953735,12.61897
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,12,0,-91152.0023345947,11.04947
2018/08/23 15:29:32,MT-TFR-01,DC00041.00.05,DC00041.01,EAP00267,5,,,MMSINGLE_SIN_49PTRI_V01,,,,0,13,96767.9986953735,-96767.9986953735,11.11129
2018/08/23 15:30:49,MT-TFR-01,DC00041.00.06,DC00041.01,EAP00267,6,,,MMSINGLE_SIN_49PTRI_V01,,,,0,1,-96767.9986953735,96796.8034744263,11.23649
2018/08/23 15:30:49,MT-TFR-01,DC00041.00.06,DC00041.01,EAP00267,6,,,MMSINGLE_SIN_49PTRI_V01,,,,0,2,0,91152.0023345947,10.81189
